#    L    TT             EE             BB             TE             PP             TP             EP          
  3673   0.501375E+01   0.147157E+00   0.000000E+00  -0.275953E+00   0.829791E-09   0.700861E-07  -0.477602E-09
  3674   0.500208E+01   0.146438E+00   0.000000E+00  -0.273418E+00   0.829429E-09   0.701143E-07  -0.489819E-09
  3675   0.499033E+01   0.145733E+00   0.000000E+00  -0.270887E+00   0.829067E-09   0.701426E-07  -0.501908E-09
  3676   0.497850E+01   0.145041E+00   0.000000E+00  -0.268363E+00   0.828705E-09   0.701708E-07  -0.513866E-09
  3677   0.496657E+01   0.144362E+00   0.000000E+00  -0.265845E+00   0.828343E-09   0.701992E-07  -0.525694E-09
  3678   0.495457E+01   0.143696E+00   0.000000E+00  -0.263335E+00   0.827982E-09   0.702275E-07  -0.537391E-09
  3679   0.494248E+01   0.143043E+00   0.000000E+00  -0.260833E+00   0.827621E-09   0.702559E-07  -0.548956E-09
  3680   0.493031E+01   0.142404E+00   0.000000E+00  -0.258340E+00   0.827260E-09   0.702843E-07  -0.560389E-09
  3681   0.491807E+01   0.141778E+00   0.000000E+00  -0.255856E+00   0.826900E-09   0.703126E-07  -0.571687E-09
  3682   0.490574E+01   0.141165E+00   0.000000E+00  -0.253383E+00   0.826539E-09   0.703410E-07  -0.582852E-09
  3683   0.489334E+01   0.140565E+00   0.000000E+00  -0.250922E+00   0.826179E-09   0.703694E-07  -0.593882E-09
  3684   0.488086E+01   0.139978E+00   0.000000E+00  -0.248471E+00   0.825820E-09   0.703977E-07  -0.604775E-09
  3685   0.486831E+01   0.139405E+00   0.000000E+00  -0.246033E+00   0.825460E-09   0.704261E-07  -0.615532E-09
  3686   0.485568E+01   0.138844E+00   0.000000E+00  -0.243608E+00   0.825101E-09   0.704543E-07  -0.626152E-09
  3687   0.484298E+01   0.138296E+00   0.000000E+00  -0.241197E+00   0.824742E-09   0.704826E-07  -0.636634E-09
  3688   0.483022E+01   0.137761E+00   0.000000E+00  -0.238800E+00   0.824383E-09   0.705108E-07  -0.646977E-09
  3689   0.481739E+01   0.137240E+00   0.000000E+00  -0.236419E+00   0.824025E-09   0.705389E-07  -0.657181E-09
  3690   0.480448E+01   0.136731E+00   0.000000E+00  -0.234053E+00   0.823667E-09   0.705670E-07  -0.667244E-09
  3691   0.479152E+01   0.136235E+00   0.000000E+00  -0.231704E+00   0.823309E-09   0.705949E-07  -0.677166E-09
  3692   0.477849E+01   0.135752E+00   0.000000E+00  -0.229372E+00   0.822951E-09   0.706228E-07  -0.686946E-09
  3693   0.476541E+01   0.135281E+00   0.000000E+00  -0.227058E+00   0.822593E-09   0.706506E-07  -0.696583E-09
  3694   0.475227E+01   0.134824E+00   0.000000E+00  -0.224763E+00   0.822236E-09   0.706784E-07  -0.706077E-09
  3695   0.473907E+01   0.134378E+00   0.000000E+00  -0.222486E+00   0.821879E-09   0.707059E-07  -0.715427E-09
  3696   0.472582E+01   0.133946E+00   0.000000E+00  -0.220229E+00   0.821523E-09   0.707334E-07  -0.724632E-09
  3697   0.471252E+01   0.133526E+00   0.000000E+00  -0.217992E+00   0.821166E-09   0.707608E-07  -0.733692E-09
  3698   0.469917E+01   0.133117E+00   0.000000E+00  -0.215776E+00   0.820810E-09   0.707880E-07  -0.742604E-09
  3699   0.468577E+01   0.132722E+00   0.000000E+00  -0.213582E+00   0.820454E-09   0.708151E-07  -0.751370E-09
  3700   0.467231E+01   0.132339E+00   0.000000E+00  -0.211408E+00   0.820098E-09   0.708420E-07  -0.759987E-09
  3701   0.465881E+01   0.131967E+00   0.000000E+00  -0.209257E+00   0.819743E-09   0.708688E-07  -0.768457E-09
  3702   0.464527E+01   0.131607E+00   0.000000E+00  -0.207129E+00   0.819388E-09   0.708954E-07  -0.776777E-09
  3703   0.463169E+01   0.131260E+00   0.000000E+00  -0.205025E+00   0.819033E-09   0.709218E-07  -0.784949E-09
  3704   0.461807E+01   0.130923E+00   0.000000E+00  -0.202943E+00   0.818678E-09   0.709481E-07  -0.792972E-09
  3705   0.460442E+01   0.130599E+00   0.000000E+00  -0.200887E+00   0.818324E-09   0.709742E-07  -0.800848E-09
  3706   0.459072E+01   0.130286E+00   0.000000E+00  -0.198855E+00   0.817969E-09   0.710001E-07  -0.808576E-09
  3707   0.457699E+01   0.129985E+00   0.000000E+00  -0.196848E+00   0.817615E-09   0.710258E-07  -0.816155E-09
  3708   0.456323E+01   0.129695E+00   0.000000E+00  -0.194867E+00   0.817262E-09   0.710512E-07  -0.823587E-09
  3709   0.454944E+01   0.129417E+00   0.000000E+00  -0.192912E+00   0.816908E-09   0.710765E-07  -0.830872E-09
  3710   0.453562E+01   0.129149E+00   0.000000E+00  -0.190983E+00   0.816555E-09   0.711016E-07  -0.838009E-09
  3711   0.452178E+01   0.128892E+00   0.000000E+00  -0.189082E+00   0.816202E-09   0.711264E-07  -0.844999E-09
  3712   0.450792E+01   0.128646E+00   0.000000E+00  -0.187208E+00   0.815849E-09   0.711510E-07  -0.851842E-09
  3713   0.449403E+01   0.128411E+00   0.000000E+00  -0.185361E+00   0.815497E-09   0.711753E-07  -0.858537E-09
  3714   0.448012E+01   0.128186E+00   0.000000E+00  -0.183542E+00   0.815145E-09   0.711994E-07  -0.865087E-09
  3715   0.446619E+01   0.127972E+00   0.000000E+00  -0.181752E+00   0.814793E-09   0.712233E-07  -0.871489E-09
  3716   0.445224E+01   0.127767E+00   0.000000E+00  -0.179990E+00   0.814441E-09   0.712469E-07  -0.877745E-09
  3717   0.443828E+01   0.127574E+00   0.000000E+00  -0.178258E+00   0.814090E-09   0.712702E-07  -0.883855E-09
  3718   0.442432E+01   0.127389E+00   0.000000E+00  -0.176555E+00   0.813738E-09   0.712932E-07  -0.889819E-09
  3719   0.441033E+01   0.127215E+00   0.000000E+00  -0.174882E+00   0.813387E-09   0.713160E-07  -0.895636E-09
  3720   0.439635E+01   0.127051E+00   0.000000E+00  -0.173239E+00   0.813037E-09   0.713385E-07  -0.901308E-09
  3721   0.438236E+01   0.126896E+00   0.000000E+00  -0.171626E+00   0.812686E-09   0.713606E-07  -0.906834E-09
  3722   0.436837E+01   0.126750E+00   0.000000E+00  -0.170043E+00   0.812336E-09   0.713825E-07  -0.912215E-09
  3723   0.435438E+01   0.126614E+00   0.000000E+00  -0.168492E+00   0.811986E-09   0.714041E-07  -0.917450E-09
  3724   0.434039E+01   0.126486E+00   0.000000E+00  -0.166972E+00   0.811636E-09   0.714253E-07  -0.922540E-09
  3725   0.432639E+01   0.126368E+00   0.000000E+00  -0.165483E+00   0.811287E-09   0.714462E-07  -0.927485E-09
  3726   0.431241E+01   0.126258E+00   0.000000E+00  -0.164025E+00   0.810937E-09   0.714668E-07  -0.932285E-09
  3727   0.429843E+01   0.126157E+00   0.000000E+00  -0.162599E+00   0.810588E-09   0.714871E-07  -0.936940E-09
  3728   0.428446E+01   0.126065E+00   0.000000E+00  -0.161205E+00   0.810239E-09   0.715070E-07  -0.941451E-09
  3729   0.427051E+01   0.125980E+00   0.000000E+00  -0.159843E+00   0.809891E-09   0.715265E-07  -0.945817E-09
  3730   0.425657E+01   0.125904E+00   0.000000E+00  -0.158513E+00   0.809543E-09   0.715457E-07  -0.950039E-09
  3731   0.424263E+01   0.125835E+00   0.000000E+00  -0.157215E+00   0.809195E-09   0.715645E-07  -0.954116E-09
  3732   0.422872E+01   0.125774E+00   0.000000E+00  -0.155949E+00   0.808847E-09   0.715830E-07  -0.958050E-09
  3733   0.421482E+01   0.125721E+00   0.000000E+00  -0.154717E+00   0.808499E-09   0.716011E-07  -0.961840E-09
  3734   0.420095E+01   0.125675E+00   0.000000E+00  -0.153516E+00   0.808152E-09   0.716188E-07  -0.965486E-09
  3735   0.418709E+01   0.125636E+00   0.000000E+00  -0.152349E+00   0.807805E-09   0.716360E-07  -0.968988E-09
  3736   0.417327E+01   0.125604E+00   0.000000E+00  -0.151214E+00   0.807458E-09   0.716529E-07  -0.972347E-09
  3737   0.415947E+01   0.125579E+00   0.000000E+00  -0.150112E+00   0.807111E-09   0.716694E-07  -0.975563E-09
  3738   0.414569E+01   0.125561E+00   0.000000E+00  -0.149042E+00   0.806765E-09   0.716855E-07  -0.978636E-09
  3739   0.413195E+01   0.125549E+00   0.000000E+00  -0.148006E+00   0.806419E-09   0.717011E-07  -0.981566E-09
  3740   0.411824E+01   0.125543E+00   0.000000E+00  -0.147002E+00   0.806073E-09   0.717163E-07  -0.984353E-09
  3741   0.410455E+01   0.125543E+00   0.000000E+00  -0.146031E+00   0.805727E-09   0.717311E-07  -0.986997E-09
  3742   0.409091E+01   0.125549E+00   0.000000E+00  -0.145093E+00   0.805382E-09   0.717455E-07  -0.989499E-09
  3743   0.407730E+01   0.125562E+00   0.000000E+00  -0.144187E+00   0.805037E-09   0.717593E-07  -0.991859E-09
  3744   0.406374E+01   0.125579E+00   0.000000E+00  -0.143314E+00   0.804692E-09   0.717728E-07  -0.994076E-09
  3745   0.405021E+01   0.125602E+00   0.000000E+00  -0.142474E+00   0.804347E-09   0.717857E-07  -0.996151E-09
  3746   0.403673E+01   0.125630E+00   0.000000E+00  -0.141667E+00   0.804003E-09   0.717982E-07  -0.998085E-09
  3747   0.402328E+01   0.125662E+00   0.000000E+00  -0.140892E+00   0.803659E-09   0.718103E-07  -0.999877E-09
  3748   0.400989E+01   0.125699E+00   0.000000E+00  -0.140149E+00   0.803315E-09   0.718218E-07  -0.100153E-08
  3749   0.399655E+01   0.125742E+00   0.000000E+00  -0.139439E+00   0.802971E-09   0.718328E-07  -0.100304E-08
  3750   0.398325E+01   0.125788E+00   0.000000E+00  -0.138761E+00   0.802628E-09   0.718434E-07  -0.100440E-08
  3751   0.397001E+01   0.125839E+00   0.000000E+00  -0.138116E+00   0.802284E-09   0.718534E-07  -0.100563E-08
  3752   0.395682E+01   0.125893E+00   0.000000E+00  -0.137502E+00   0.801941E-09   0.718629E-07  -0.100672E-08
  3753   0.394369E+01   0.125952E+00   0.000000E+00  -0.136920E+00   0.801598E-09   0.718719E-07  -0.100766E-08
  3754   0.393061E+01   0.126014E+00   0.000000E+00  -0.136370E+00   0.801256E-09   0.718804E-07  -0.100847E-08
  3755   0.391759E+01   0.126079E+00   0.000000E+00  -0.135851E+00   0.800914E-09   0.718884E-07  -0.100914E-08
  3756   0.390463E+01   0.126148E+00   0.000000E+00  -0.135363E+00   0.800572E-09   0.718959E-07  -0.100968E-08
  3757   0.389173E+01   0.126220E+00   0.000000E+00  -0.134907E+00   0.800230E-09   0.719028E-07  -0.101007E-08
  3758   0.387889E+01   0.126295E+00   0.000000E+00  -0.134482E+00   0.799888E-09   0.719092E-07  -0.101033E-08
  3759   0.386612E+01   0.126373E+00   0.000000E+00  -0.134086E+00   0.799547E-09   0.719150E-07  -0.101046E-08
  3760   0.385340E+01   0.126453E+00   0.000000E+00  -0.133722E+00   0.799206E-09   0.719203E-07  -0.101046E-08
  3761   0.384076E+01   0.126535E+00   0.000000E+00  -0.133387E+00   0.798865E-09   0.719251E-07  -0.101032E-08
  3762   0.382819E+01   0.126619E+00   0.000000E+00  -0.133083E+00   0.798524E-09   0.719293E-07  -0.101005E-08
  3763   0.381568E+01   0.126705E+00   0.000000E+00  -0.132808E+00   0.798184E-09   0.719329E-07  -0.100964E-08
  3764   0.380325E+01   0.126793E+00   0.000000E+00  -0.132563E+00   0.797844E-09   0.719360E-07  -0.100911E-08
  3765   0.379088E+01   0.126883E+00   0.000000E+00  -0.132347E+00   0.797504E-09   0.719386E-07  -0.100845E-08
  3766   0.377860E+01   0.126974E+00   0.000000E+00  -0.132160E+00   0.797164E-09   0.719405E-07  -0.100766E-08
  3767   0.376638E+01   0.127065E+00   0.000000E+00  -0.132001E+00   0.796825E-09   0.719420E-07  -0.100674E-08
  3768   0.375424E+01   0.127158E+00   0.000000E+00  -0.131870E+00   0.796485E-09   0.719428E-07  -0.100569E-08
  3769   0.374217E+01   0.127252E+00   0.000000E+00  -0.131768E+00   0.796147E-09   0.719430E-07  -0.100452E-08
  3770   0.373019E+01   0.127347E+00   0.000000E+00  -0.131694E+00   0.795808E-09   0.719427E-07  -0.100322E-08
  3771   0.371828E+01   0.127442E+00   0.000000E+00  -0.131646E+00   0.795469E-09   0.719418E-07  -0.100180E-08
  3772   0.370645E+01   0.127537E+00   0.000000E+00  -0.131626E+00   0.795131E-09   0.719403E-07  -0.100025E-08
  3773   0.369471E+01   0.127633E+00   0.000000E+00  -0.131632E+00   0.794793E-09   0.719382E-07  -0.998586E-09
  3774   0.368305E+01   0.127728E+00   0.000000E+00  -0.131665E+00   0.794455E-09   0.719355E-07  -0.996795E-09
  3775   0.367146E+01   0.127823E+00   0.000000E+00  -0.131723E+00   0.794117E-09   0.719322E-07  -0.994883E-09
  3776   0.365996E+01   0.127918E+00   0.000000E+00  -0.131807E+00   0.793780E-09   0.719283E-07  -0.992850E-09
  3777   0.364855E+01   0.128011E+00   0.000000E+00  -0.131916E+00   0.793443E-09   0.719238E-07  -0.990697E-09
  3778   0.363722E+01   0.128104E+00   0.000000E+00  -0.132050E+00   0.793106E-09   0.719187E-07  -0.988426E-09
  3779   0.362597E+01   0.128197E+00   0.000000E+00  -0.132209E+00   0.792770E-09   0.719130E-07  -0.986037E-09
  3780   0.361482E+01   0.128288E+00   0.000000E+00  -0.132392E+00   0.792433E-09   0.719066E-07  -0.983530E-09
  3781   0.360374E+01   0.128379E+00   0.000000E+00  -0.132598E+00   0.792097E-09   0.718996E-07  -0.980907E-09
  3782   0.359276E+01   0.128467E+00   0.000000E+00  -0.132828E+00   0.791761E-09   0.718920E-07  -0.978169E-09
  3783   0.358187E+01   0.128554E+00   0.000000E+00  -0.133080E+00   0.791425E-09   0.718838E-07  -0.975316E-09
  3784   0.357107E+01   0.128639E+00   0.000000E+00  -0.133355E+00   0.791090E-09   0.718749E-07  -0.972349E-09
  3785   0.356036E+01   0.128724E+00   0.000000E+00  -0.133651E+00   0.790754E-09   0.718654E-07  -0.969269E-09
  3786   0.354975E+01   0.128805E+00   0.000000E+00  -0.133970E+00   0.790420E-09   0.718552E-07  -0.966076E-09
  3787   0.353922E+01   0.128885E+00   0.000000E+00  -0.134309E+00   0.790085E-09   0.718444E-07  -0.962773E-09
  3788   0.352879E+01   0.128962E+00   0.000000E+00  -0.134669E+00   0.789750E-09   0.718329E-07  -0.959359E-09
  3789   0.351845E+01   0.129038E+00   0.000000E+00  -0.135049E+00   0.789416E-09   0.718208E-07  -0.955834E-09
  3790   0.350820E+01   0.129110E+00   0.000000E+00  -0.135448E+00   0.789082E-09   0.718080E-07  -0.952201E-09
  3791   0.349804E+01   0.129180E+00   0.000000E+00  -0.135867E+00   0.788748E-09   0.717946E-07  -0.948460E-09
  3792   0.348798E+01   0.129247E+00   0.000000E+00  -0.136304E+00   0.788414E-09   0.717805E-07  -0.944612E-09
  3793   0.347801E+01   0.129311E+00   0.000000E+00  -0.136760E+00   0.788081E-09   0.717657E-07  -0.940657E-09
  3794   0.346814E+01   0.129372E+00   0.000000E+00  -0.137233E+00   0.787748E-09   0.717502E-07  -0.936597E-09
  3795   0.345836E+01   0.129430E+00   0.000000E+00  -0.137724E+00   0.787415E-09   0.717341E-07  -0.932432E-09
  3796   0.344867E+01   0.129484E+00   0.000000E+00  -0.138231E+00   0.787082E-09   0.717172E-07  -0.928163E-09
  3797   0.343908E+01   0.129535E+00   0.000000E+00  -0.138755E+00   0.786750E-09   0.716997E-07  -0.923790E-09
  3798   0.342959E+01   0.129583E+00   0.000000E+00  -0.139294E+00   0.786418E-09   0.716815E-07  -0.919316E-09
  3799   0.342019E+01   0.129627E+00   0.000000E+00  -0.139849E+00   0.786085E-09   0.716626E-07  -0.914739E-09
  3800   0.341089E+01   0.129667E+00   0.000000E+00  -0.140419E+00   0.785754E-09   0.716430E-07  -0.910063E-09
  3801   0.340168E+01   0.129703E+00   0.000000E+00  -0.141002E+00   0.785422E-09   0.716227E-07  -0.905286E-09
  3802   0.339256E+01   0.129735E+00   0.000000E+00  -0.141600E+00   0.785091E-09   0.716017E-07  -0.900410E-09
  3803   0.338354E+01   0.129763E+00   0.000000E+00  -0.142210E+00   0.784760E-09   0.715800E-07  -0.895437E-09
  3804   0.337462E+01   0.129786E+00   0.000000E+00  -0.142833E+00   0.784429E-09   0.715576E-07  -0.890367E-09
  3805   0.336578E+01   0.129806E+00   0.000000E+00  -0.143469E+00   0.784098E-09   0.715345E-07  -0.885201E-09
  3806   0.335704E+01   0.129820E+00   0.000000E+00  -0.144116E+00   0.783768E-09   0.715107E-07  -0.879940E-09
  3807   0.334840E+01   0.129831E+00   0.000000E+00  -0.144774E+00   0.783438E-09   0.714862E-07  -0.874585E-09
  3808   0.333985E+01   0.129836E+00   0.000000E+00  -0.145443E+00   0.783108E-09   0.714610E-07  -0.869137E-09
  3809   0.333139E+01   0.129837E+00   0.000000E+00  -0.146121E+00   0.782778E-09   0.714351E-07  -0.863598E-09
  3810   0.332303E+01   0.129833E+00   0.000000E+00  -0.146810E+00   0.782449E-09   0.714085E-07  -0.857968E-09
  3811   0.331476E+01   0.129824E+00   0.000000E+00  -0.147507E+00   0.782119E-09   0.713813E-07  -0.852247E-09
  3812   0.330658E+01   0.129810E+00   0.000000E+00  -0.148213E+00   0.781790E-09   0.713534E-07  -0.846438E-09
  3813   0.329850E+01   0.129791E+00   0.000000E+00  -0.148927E+00   0.781461E-09   0.713247E-07  -0.840541E-09
  3814   0.329051E+01   0.129767E+00   0.000000E+00  -0.149649E+00   0.781133E-09   0.712954E-07  -0.834558E-09
  3815   0.328261E+01   0.129738E+00   0.000000E+00  -0.150376E+00   0.780804E-09   0.712654E-07  -0.828488E-09
  3816   0.327481E+01   0.129704E+00   0.000000E+00  -0.151111E+00   0.780476E-09   0.712348E-07  -0.822334E-09
  3817   0.326710E+01   0.129663E+00   0.000000E+00  -0.151852E+00   0.780148E-09   0.712034E-07  -0.816095E-09
  3818   0.325948E+01   0.129619E+00   0.000000E+00  -0.152597E+00   0.779821E-09   0.711714E-07  -0.809774E-09
  3819   0.325194E+01   0.129567E+00   0.000000E+00  -0.153348E+00   0.779493E-09   0.711388E-07  -0.803371E-09
  3820   0.324450E+01   0.129510E+00   0.000000E+00  -0.154103E+00   0.779166E-09   0.711054E-07  -0.796887E-09
  3821   0.323714E+01   0.129449E+00   0.000000E+00  -0.154862E+00   0.778839E-09   0.710714E-07  -0.790324E-09
  3822   0.322988E+01   0.129381E+00   0.000000E+00  -0.155623E+00   0.778512E-09   0.710367E-07  -0.783681E-09
  3823   0.322270E+01   0.129307E+00   0.000000E+00  -0.156387E+00   0.778186E-09   0.710013E-07  -0.776961E-09
  3824   0.321560E+01   0.129227E+00   0.000000E+00  -0.157154E+00   0.777859E-09   0.709653E-07  -0.770164E-09
  3825   0.320860E+01   0.129142E+00   0.000000E+00  -0.157923E+00   0.777533E-09   0.709286E-07  -0.763291E-09
  3826   0.320168E+01   0.129050E+00   0.000000E+00  -0.158693E+00   0.777207E-09   0.708912E-07  -0.756343E-09
  3827   0.319485E+01   0.128954E+00   0.000000E+00  -0.159464E+00   0.776882E-09   0.708532E-07  -0.749321E-09
  3828   0.318809E+01   0.128850E+00   0.000000E+00  -0.160234E+00   0.776556E-09   0.708145E-07  -0.742226E-09
  3829   0.318143E+01   0.128741E+00   0.000000E+00  -0.161005E+00   0.776231E-09   0.707752E-07  -0.735060E-09
  3830   0.317485E+01   0.128625E+00   0.000000E+00  -0.161774E+00   0.775906E-09   0.707352E-07  -0.727822E-09
  3831   0.316834E+01   0.128504E+00   0.000000E+00  -0.162543E+00   0.775581E-09   0.706946E-07  -0.720515E-09
  3832   0.316193E+01   0.128376E+00   0.000000E+00  -0.163310E+00   0.775256E-09   0.706533E-07  -0.713139E-09
  3833   0.315558E+01   0.128242E+00   0.000000E+00  -0.164075E+00   0.774932E-09   0.706114E-07  -0.705696E-09
  3834   0.314932E+01   0.128102E+00   0.000000E+00  -0.164837E+00   0.774608E-09   0.705688E-07  -0.698185E-09
  3835   0.314314E+01   0.127956E+00   0.000000E+00  -0.165596E+00   0.774284E-09   0.705255E-07  -0.690608E-09
  3836   0.313703E+01   0.127803E+00   0.000000E+00  -0.166352E+00   0.773960E-09   0.704817E-07  -0.682967E-09
  3837   0.313100E+01   0.127645E+00   0.000000E+00  -0.167103E+00   0.773637E-09   0.704371E-07  -0.675262E-09
  3838   0.312504E+01   0.127480E+00   0.000000E+00  -0.167850E+00   0.773314E-09   0.703920E-07  -0.667494E-09
  3839   0.311916E+01   0.127309E+00   0.000000E+00  -0.168593E+00   0.772990E-09   0.703462E-07  -0.659664E-09
  3840   0.311335E+01   0.127132E+00   0.000000E+00  -0.169329E+00   0.772668E-09   0.702998E-07  -0.651773E-09
  3841   0.310761E+01   0.126948E+00   0.000000E+00  -0.170060E+00   0.772345E-09   0.702527E-07  -0.643822E-09
  3842   0.310195E+01   0.126759E+00   0.000000E+00  -0.170786E+00   0.772023E-09   0.702050E-07  -0.635813E-09
  3843   0.309635E+01   0.126563E+00   0.000000E+00  -0.171504E+00   0.771700E-09   0.701566E-07  -0.627746E-09
  3844   0.309083E+01   0.126362E+00   0.000000E+00  -0.172216E+00   0.771378E-09   0.701077E-07  -0.619622E-09
  3845   0.308537E+01   0.126154E+00   0.000000E+00  -0.172919E+00   0.771057E-09   0.700581E-07  -0.611442E-09
  3846   0.307998E+01   0.125940E+00   0.000000E+00  -0.173616E+00   0.770735E-09   0.700078E-07  -0.603207E-09
