#    L    TT             EE             BB             TE             PP             TP             EP          
  4489    0.62183E+00    0.21923E-01    0.00000E+00   -0.27951E-01    0.60293E-09    0.42876E-07   -0.29644E-10
  4490    0.62061E+00    0.21881E-01    0.00000E+00   -0.28009E-01    0.60271E-09    0.42861E-07   -0.26881E-10
  4491    0.61939E+00    0.21838E-01    0.00000E+00   -0.28067E-01    0.60250E-09    0.42844E-07   -0.24119E-10
  4492    0.61819E+00    0.21792E-01    0.00000E+00   -0.28125E-01    0.60228E-09    0.42826E-07   -0.21358E-10
  4493    0.61699E+00    0.21747E-01    0.00000E+00   -0.28181E-01    0.60207E-09    0.42807E-07   -0.18598E-10
  4494    0.61581E+00    0.21700E-01    0.00000E+00   -0.28235E-01    0.60185E-09    0.42786E-07   -0.15841E-10
  4495    0.61462E+00    0.21654E-01    0.00000E+00   -0.28289E-01    0.60164E-09    0.42763E-07   -0.13086E-10
  4496    0.61345E+00    0.21606E-01    0.00000E+00   -0.28341E-01    0.60142E-09    0.42739E-07   -0.10333E-10
  4497    0.61228E+00    0.21557E-01    0.00000E+00   -0.28392E-01    0.60121E-09    0.42713E-07   -0.75846E-11
  4498    0.61112E+00    0.21509E-01    0.00000E+00   -0.28442E-01    0.60099E-09    0.42685E-07   -0.48395E-11
  4499    0.60997E+00    0.21459E-01    0.00000E+00   -0.28489E-01    0.60078E-09    0.42655E-07   -0.20985E-11
  4500    0.60881E+00    0.21409E-01    0.00000E+00   -0.28536E-01    0.60057E-09    0.42623E-07    0.63788E-12
  4501    0.60768E+00    0.21358E-01    0.00000E+00   -0.28582E-01    0.60035E-09    0.42589E-07    0.33693E-11
  4502    0.60654E+00    0.21306E-01    0.00000E+00   -0.28625E-01    0.60014E-09    0.42554E-07    0.60954E-11
  4503    0.60542E+00    0.21254E-01    0.00000E+00   -0.28667E-01    0.59992E-09    0.42516E-07    0.88160E-11
  4504    0.60430E+00    0.21202E-01    0.00000E+00   -0.28709E-01    0.59971E-09    0.42477E-07    0.11531E-10
  4505    0.60318E+00    0.21148E-01    0.00000E+00   -0.28747E-01    0.59950E-09    0.42435E-07    0.14240E-10
  4506    0.60208E+00    0.21094E-01    0.00000E+00   -0.28785E-01    0.59928E-09    0.42392E-07    0.16943E-10
  4507    0.60096E+00    0.21039E-01    0.00000E+00   -0.28820E-01    0.59907E-09    0.42348E-07    0.19639E-10
  4508    0.59987E+00    0.20984E-01    0.00000E+00   -0.28854E-01    0.59886E-09    0.42301E-07    0.22328E-10
  4509    0.59877E+00    0.20929E-01    0.00000E+00   -0.28886E-01    0.59864E-09    0.42253E-07    0.25011E-10
  4510    0.59768E+00    0.20872E-01    0.00000E+00   -0.28916E-01    0.59843E-09    0.42203E-07    0.27686E-10
  4511    0.59660E+00    0.20815E-01    0.00000E+00   -0.28944E-01    0.59822E-09    0.42152E-07    0.30354E-10
  4512    0.59552E+00    0.20757E-01    0.00000E+00   -0.28971E-01    0.59801E-09    0.42100E-07    0.33014E-10
  4513    0.59445E+00    0.20699E-01    0.00000E+00   -0.28994E-01    0.59779E-09    0.42045E-07    0.35667E-10
  4514    0.59338E+00    0.20641E-01    0.00000E+00   -0.29017E-01    0.59758E-09    0.41990E-07    0.38311E-10
  4515    0.59230E+00    0.20581E-01    0.00000E+00   -0.29038E-01    0.59737E-09    0.41933E-07    0.40947E-10
  4516    0.59125E+00    0.20521E-01    0.00000E+00   -0.29056E-01    0.59716E-09    0.41875E-07    0.43574E-10
  4517    0.59018E+00    0.20461E-01    0.00000E+00   -0.29073E-01    0.59694E-09    0.41815E-07    0.46192E-10
  4518    0.58913E+00    0.20400E-01    0.00000E+00   -0.29088E-01    0.59673E-09    0.41754E-07    0.48801E-10
  4519    0.58807E+00    0.20339E-01    0.00000E+00   -0.29099E-01    0.59652E-09    0.41692E-07    0.51401E-10
  4520    0.58702E+00    0.20276E-01    0.00000E+00   -0.29110E-01    0.59631E-09    0.41629E-07    0.53992E-10
  4521    0.58597E+00    0.20215E-01    0.00000E+00   -0.29118E-01    0.59610E-09    0.41565E-07    0.56572E-10
  4522    0.58492E+00    0.20151E-01    0.00000E+00   -0.29124E-01    0.59589E-09    0.41500E-07    0.59142E-10
  4523    0.58389E+00    0.20088E-01    0.00000E+00   -0.29128E-01    0.59568E-09    0.41434E-07    0.61702E-10
  4524    0.58285E+00    0.20024E-01    0.00000E+00   -0.29129E-01    0.59546E-09    0.41366E-07    0.64252E-10
  4525    0.58181E+00    0.19959E-01    0.00000E+00   -0.29129E-01    0.59525E-09    0.41298E-07    0.66790E-10
  4526    0.58077E+00    0.19895E-01    0.00000E+00   -0.29126E-01    0.59504E-09    0.41229E-07    0.69318E-10
  4527    0.57975E+00    0.19830E-01    0.00000E+00   -0.29121E-01    0.59483E-09    0.41159E-07    0.71834E-10
  4528    0.57871E+00    0.19764E-01    0.00000E+00   -0.29113E-01    0.59462E-09    0.41089E-07    0.74339E-10
  4529    0.57768E+00    0.19698E-01    0.00000E+00   -0.29103E-01    0.59441E-09    0.41017E-07    0.76832E-10
  4530    0.57665E+00    0.19630E-01    0.00000E+00   -0.29092E-01    0.59420E-09    0.40945E-07    0.79313E-10
  4531    0.57562E+00    0.19564E-01    0.00000E+00   -0.29078E-01    0.59399E-09    0.40872E-07    0.81781E-10
  4532    0.57459E+00    0.19497E-01    0.00000E+00   -0.29061E-01    0.59378E-09    0.40799E-07    0.84237E-10
  4533    0.57356E+00    0.19429E-01    0.00000E+00   -0.29042E-01    0.59357E-09    0.40725E-07    0.86681E-10
  4534    0.57255E+00    0.19360E-01    0.00000E+00   -0.29022E-01    0.59336E-09    0.40651E-07    0.89111E-10
  4535    0.57151E+00    0.19292E-01    0.00000E+00   -0.28998E-01    0.59315E-09    0.40576E-07    0.91529E-10
  4536    0.57049E+00    0.19224E-01    0.00000E+00   -0.28971E-01    0.59294E-09    0.40500E-07    0.93932E-10
  4537    0.56947E+00    0.19155E-01    0.00000E+00   -0.28943E-01    0.59273E-09    0.40424E-07    0.96323E-10
  4538    0.56844E+00    0.19086E-01    0.00000E+00   -0.28912E-01    0.59252E-09    0.40348E-07    0.98699E-10
  4539    0.56741E+00    0.19016E-01    0.00000E+00   -0.28880E-01    0.59231E-09    0.40272E-07    0.10106E-09
  4540    0.56639E+00    0.18946E-01    0.00000E+00   -0.28844E-01    0.59210E-09    0.40195E-07    0.10341E-09
  4541    0.56536E+00    0.18876E-01    0.00000E+00   -0.28806E-01    0.59189E-09    0.40118E-07    0.10574E-09
  4542    0.56433E+00    0.18806E-01    0.00000E+00   -0.28766E-01    0.59168E-09    0.40041E-07    0.10806E-09
  4543    0.56331E+00    0.18734E-01    0.00000E+00   -0.28723E-01    0.59147E-09    0.39964E-07    0.11036E-09
  4544    0.56227E+00    0.18663E-01    0.00000E+00   -0.28679E-01    0.59127E-09    0.39887E-07    0.11265E-09
  4545    0.56124E+00    0.18592E-01    0.00000E+00   -0.28631E-01    0.59106E-09    0.39810E-07    0.11492E-09
  4546    0.56021E+00    0.18521E-01    0.00000E+00   -0.28582E-01    0.59085E-09    0.39732E-07    0.11718E-09
  4547    0.55918E+00    0.18450E-01    0.00000E+00   -0.28530E-01    0.59064E-09    0.39655E-07    0.11942E-09
  4548    0.55815E+00    0.18377E-01    0.00000E+00   -0.28475E-01    0.59043E-09    0.39578E-07    0.12164E-09
  4549    0.55710E+00    0.18307E-01    0.00000E+00   -0.28419E-01    0.59022E-09    0.39501E-07    0.12385E-09
  4550    0.55606E+00    0.18233E-01    0.00000E+00   -0.28360E-01    0.59002E-09    0.39424E-07    0.12604E-09
  4551    0.55502E+00    0.18161E-01    0.00000E+00   -0.28298E-01    0.58981E-09    0.39347E-07    0.12821E-09
  4552    0.55397E+00    0.18089E-01    0.00000E+00   -0.28233E-01    0.58960E-09    0.39271E-07    0.13037E-09
  4553    0.55293E+00    0.18016E-01    0.00000E+00   -0.28168E-01    0.58939E-09    0.39195E-07    0.13250E-09
  4554    0.55188E+00    0.17943E-01    0.00000E+00   -0.28100E-01    0.58919E-09    0.39120E-07    0.13463E-09
  4555    0.55083E+00    0.17870E-01    0.00000E+00   -0.28028E-01    0.58898E-09    0.39045E-07    0.13673E-09
  4556    0.54978E+00    0.17797E-01    0.00000E+00   -0.27955E-01    0.58877E-09    0.38970E-07    0.13881E-09
  4557    0.54871E+00    0.17724E-01    0.00000E+00   -0.27880E-01    0.58856E-09    0.38896E-07    0.14088E-09
  4558    0.54766E+00    0.17652E-01    0.00000E+00   -0.27802E-01    0.58836E-09    0.38823E-07    0.14293E-09
  4559    0.54659E+00    0.17578E-01    0.00000E+00   -0.27722E-01    0.58815E-09    0.38750E-07    0.14497E-09
  4560    0.54553E+00    0.17506E-01    0.00000E+00   -0.27640E-01    0.58794E-09    0.38678E-07    0.14698E-09
  4561    0.54446E+00    0.17433E-01    0.00000E+00   -0.27554E-01    0.58774E-09    0.38607E-07    0.14898E-09
  4562    0.54339E+00    0.17359E-01    0.00000E+00   -0.27468E-01    0.58753E-09    0.38537E-07    0.15096E-09
  4563    0.54231E+00    0.17285E-01    0.00000E+00   -0.27380E-01    0.58732E-09    0.38468E-07    0.15292E-09
  4564    0.54123E+00    0.17213E-01    0.00000E+00   -0.27288E-01    0.58712E-09    0.38400E-07    0.15486E-09
  4565    0.54015E+00    0.17139E-01    0.00000E+00   -0.27195E-01    0.58691E-09    0.38333E-07    0.15678E-09
  4566    0.53906E+00    0.17068E-01    0.00000E+00   -0.27099E-01    0.58670E-09    0.38267E-07    0.15869E-09
  4567    0.53797E+00    0.16993E-01    0.00000E+00   -0.27003E-01    0.58650E-09    0.38202E-07    0.16057E-09
  4568    0.53688E+00    0.16920E-01    0.00000E+00   -0.26902E-01    0.58629E-09    0.38139E-07    0.16244E-09
  4569    0.53578E+00    0.16847E-01    0.00000E+00   -0.26801E-01    0.58609E-09    0.38077E-07    0.16429E-09
  4570    0.53467E+00    0.16775E-01    0.00000E+00   -0.26698E-01    0.58588E-09    0.38016E-07    0.16612E-09
  4571    0.53356E+00    0.16701E-01    0.00000E+00   -0.26592E-01    0.58567E-09    0.37956E-07    0.16793E-09
  4572    0.53245E+00    0.16628E-01    0.00000E+00   -0.26484E-01    0.58547E-09    0.37898E-07    0.16972E-09
  4573    0.53133E+00    0.16556E-01    0.00000E+00   -0.26376E-01    0.58526E-09    0.37842E-07    0.17149E-09
  4574    0.53021E+00    0.16484E-01    0.00000E+00   -0.26264E-01    0.58506E-09    0.37787E-07    0.17324E-09
  4575    0.52909E+00    0.16411E-01    0.00000E+00   -0.26150E-01    0.58485E-09    0.37734E-07    0.17497E-09
  4576    0.52796E+00    0.16339E-01    0.00000E+00   -0.26035E-01    0.58465E-09    0.37683E-07    0.17669E-09
  4577    0.52682E+00    0.16268E-01    0.00000E+00   -0.25918E-01    0.58444E-09    0.37633E-07    0.17838E-09
  4578    0.52568E+00    0.16196E-01    0.00000E+00   -0.25799E-01    0.58424E-09    0.37585E-07    0.18005E-09
  4579    0.52453E+00    0.16124E-01    0.00000E+00   -0.25679E-01    0.58403E-09    0.37540E-07    0.18171E-09
  4580    0.52338E+00    0.16052E-01    0.00000E+00   -0.25557E-01    0.58383E-09    0.37496E-07    0.18334E-09
  4581    0.52222E+00    0.15982E-01    0.00000E+00   -0.25434E-01    0.58363E-09    0.37454E-07    0.18496E-09
  4582    0.52107E+00    0.15911E-01    0.00000E+00   -0.25307E-01    0.58342E-09    0.37414E-07    0.18655E-09
  4583    0.51990E+00    0.15840E-01    0.00000E+00   -0.25179E-01    0.58322E-09    0.37377E-07    0.18812E-09
  4584    0.51873E+00    0.15770E-01    0.00000E+00   -0.25051E-01    0.58301E-09    0.37341E-07    0.18967E-09
  4585    0.51755E+00    0.15700E-01    0.00000E+00   -0.24920E-01    0.58281E-09    0.37308E-07    0.19121E-09
  4586    0.51638E+00    0.15630E-01    0.00000E+00   -0.24788E-01    0.58261E-09    0.37277E-07    0.19272E-09
  4587    0.51518E+00    0.15560E-01    0.00000E+00   -0.24655E-01    0.58240E-09    0.37249E-07    0.19421E-09
  4588    0.51400E+00    0.15491E-01    0.00000E+00   -0.24520E-01    0.58220E-09    0.37223E-07    0.19568E-09
  4589    0.51280E+00    0.15422E-01    0.00000E+00   -0.24383E-01    0.58199E-09    0.37199E-07    0.19713E-09
  4590    0.51160E+00    0.15353E-01    0.00000E+00   -0.24245E-01    0.58179E-09    0.37179E-07    0.19856E-09
  4591    0.51039E+00    0.15285E-01    0.00000E+00   -0.24107E-01    0.58159E-09    0.37160E-07    0.19996E-09
  4592    0.50918E+00    0.15217E-01    0.00000E+00   -0.23966E-01    0.58138E-09    0.37145E-07    0.20135E-09
  4593    0.50797E+00    0.15150E-01    0.00000E+00   -0.23824E-01    0.58118E-09    0.37132E-07    0.20271E-09
  4594    0.50673E+00    0.15082E-01    0.00000E+00   -0.23680E-01    0.58098E-09    0.37122E-07    0.20406E-09
  4595    0.50551E+00    0.15015E-01    0.00000E+00   -0.23536E-01    0.58078E-09    0.37115E-07    0.20538E-09
  4596    0.50428E+00    0.14949E-01    0.00000E+00   -0.23392E-01    0.58057E-09    0.37110E-07    0.20668E-09
  4597    0.50305E+00    0.14882E-01    0.00000E+00   -0.23244E-01    0.58037E-09    0.37109E-07    0.20796E-09
  4598    0.50180E+00    0.14816E-01    0.00000E+00   -0.23096E-01    0.58017E-09    0.37111E-07    0.20921E-09
  4599    0.50055E+00    0.14751E-01    0.00000E+00   -0.22947E-01    0.57997E-09    0.37116E-07    0.21045E-09
  4600    0.49929E+00    0.14687E-01    0.00000E+00   -0.22798E-01    0.57976E-09    0.37124E-07    0.21166E-09
  4601    0.49803E+00    0.14621E-01    0.00000E+00   -0.22646E-01    0.57956E-09    0.37135E-07    0.21285E-09
  4602    0.49675E+00    0.14557E-01    0.00000E+00   -0.22494E-01    0.57936E-09    0.37150E-07    0.21402E-09
  4603    0.49547E+00    0.14493E-01    0.00000E+00   -0.22341E-01    0.57916E-09    0.37167E-07    0.21516E-09
  4604    0.49419E+00    0.14430E-01    0.00000E+00   -0.22187E-01    0.57896E-09    0.37187E-07    0.21629E-09
  4605    0.49291E+00    0.14367E-01    0.00000E+00   -0.22032E-01    0.57875E-09    0.37210E-07    0.21739E-09
  4606    0.49162E+00    0.14305E-01    0.00000E+00   -0.21879E-01    0.57855E-09    0.37235E-07    0.21847E-09
  4607    0.49033E+00    0.14243E-01    0.00000E+00   -0.21721E-01    0.57835E-09    0.37263E-07    0.21953E-09
  4608    0.48903E+00    0.14181E-01    0.00000E+00   -0.21565E-01    0.57815E-09    0.37293E-07    0.22056E-09
  4609    0.48772E+00    0.14121E-01    0.00000E+00   -0.21406E-01    0.57795E-09    0.37326E-07    0.22158E-09
  4610    0.48641E+00    0.14059E-01    0.00000E+00   -0.21249E-01    0.57775E-09    0.37360E-07    0.22257E-09
  4611    0.48510E+00    0.13999E-01    0.00000E+00   -0.21089E-01    0.57755E-09    0.37396E-07    0.22354E-09
  4612    0.48377E+00    0.13941E-01    0.00000E+00   -0.20930E-01    0.57735E-09    0.37434E-07    0.22449E-09
  4613    0.48245E+00    0.13881E-01    0.00000E+00   -0.20770E-01    0.57714E-09    0.37474E-07    0.22542E-09
  4614    0.48111E+00    0.13822E-01    0.00000E+00   -0.20610E-01    0.57694E-09    0.37516E-07    0.22632E-09
  4615    0.47978E+00    0.13764E-01    0.00000E+00   -0.20449E-01    0.57674E-09    0.37558E-07    0.22720E-09
  4616    0.47843E+00    0.13707E-01    0.00000E+00   -0.20288E-01    0.57654E-09    0.37602E-07    0.22806E-09
  4617    0.47708E+00    0.13650E-01    0.00000E+00   -0.20126E-01    0.57634E-09    0.37647E-07    0.22890E-09
  4618    0.47574E+00    0.13593E-01    0.00000E+00   -0.19964E-01    0.57614E-09    0.37693E-07    0.22972E-09
  4619    0.47437E+00    0.13538E-01    0.00000E+00   -0.19803E-01    0.57594E-09    0.37740E-07    0.23052E-09
  4620    0.47301E+00    0.13482E-01    0.00000E+00   -0.19640E-01    0.57574E-09    0.37788E-07    0.23129E-09
  4621    0.47165E+00    0.13428E-01    0.00000E+00   -0.19477E-01    0.57554E-09    0.37837E-07    0.23205E-09
  4622    0.47027E+00    0.13373E-01    0.00000E+00   -0.19315E-01    0.57534E-09    0.37885E-07    0.23278E-09
  4623    0.46890E+00    0.13319E-01    0.00000E+00   -0.19152E-01    0.57514E-09    0.37935E-07    0.23349E-09
  4624    0.46752E+00    0.13265E-01    0.00000E+00   -0.18989E-01    0.57494E-09    0.37984E-07    0.23418E-09
  4625    0.46613E+00    0.13213E-01    0.00000E+00   -0.18827E-01    0.57474E-09    0.38034E-07    0.23484E-09
  4626    0.46474E+00    0.13161E-01    0.00000E+00   -0.18664E-01    0.57454E-09    0.38083E-07    0.23549E-09
  4627    0.46334E+00    0.13109E-01    0.00000E+00   -0.18501E-01    0.57434E-09    0.38132E-07    0.23611E-09
  4628    0.46195E+00    0.13058E-01    0.00000E+00   -0.18339E-01    0.57415E-09    0.38181E-07    0.23671E-09
  4629    0.46054E+00    0.13006E-01    0.00000E+00   -0.18176E-01    0.57395E-09    0.38230E-07    0.23730E-09
  4630    0.45914E+00    0.12957E-01    0.00000E+00   -0.18014E-01    0.57375E-09    0.38278E-07    0.23785E-09
  4631    0.45774E+00    0.12908E-01    0.00000E+00   -0.17852E-01    0.57355E-09    0.38325E-07    0.23839E-09
  4632    0.45631E+00    0.12859E-01    0.00000E+00   -0.17690E-01    0.57335E-09    0.38372E-07    0.23891E-09
  4633    0.45490E+00    0.12811E-01    0.00000E+00   -0.17528E-01    0.57315E-09    0.38418E-07    0.23941E-09
  4634    0.45348E+00    0.12763E-01    0.00000E+00   -0.17368E-01    0.57295E-09    0.38462E-07    0.23988E-09
  4635    0.45205E+00    0.12716E-01    0.00000E+00   -0.17206E-01    0.57275E-09    0.38505E-07    0.24033E-09
  4636    0.45062E+00    0.12670E-01    0.00000E+00   -0.17046E-01    0.57256E-09    0.38547E-07    0.24076E-09
  4637    0.44920E+00    0.12624E-01    0.00000E+00   -0.16887E-01    0.57236E-09    0.38588E-07    0.24117E-09
  4638    0.44775E+00    0.12579E-01    0.00000E+00   -0.16728E-01    0.57216E-09    0.38627E-07    0.24156E-09
  4639    0.44631E+00    0.12533E-01    0.00000E+00   -0.16569E-01    0.57196E-09    0.38664E-07    0.24193E-09
  4640    0.44487E+00    0.12489E-01    0.00000E+00   -0.16410E-01    0.57176E-09    0.38699E-07    0.24228E-09
  4641    0.44343E+00    0.12445E-01    0.00000E+00   -0.16253E-01    0.57157E-09    0.38732E-07    0.24260E-09
  4642    0.44198E+00    0.12402E-01    0.00000E+00   -0.16096E-01    0.57137E-09    0.38764E-07    0.24291E-09
  4643    0.44053E+00    0.12360E-01    0.00000E+00   -0.15939E-01    0.57117E-09    0.38793E-07    0.24319E-09
  4644    0.43907E+00    0.12318E-01    0.00000E+00   -0.15783E-01    0.57097E-09    0.38819E-07    0.24346E-09
  4645    0.43761E+00    0.12276E-01    0.00000E+00   -0.15628E-01    0.57078E-09    0.38843E-07    0.24370E-09
  4646    0.43615E+00    0.12236E-01    0.00000E+00   -0.15475E-01    0.57058E-09    0.38865E-07    0.24392E-09
  4647    0.43469E+00    0.12196E-01    0.00000E+00   -0.15322E-01    0.57038E-09    0.38883E-07    0.24412E-09
  4648    0.43322E+00    0.12156E-01    0.00000E+00   -0.15169E-01    0.57019E-09    0.38899E-07    0.24430E-09
  4649    0.43176E+00    0.12118E-01    0.00000E+00   -0.15017E-01    0.56999E-09    0.38912E-07    0.24445E-09
  4650    0.43029E+00    0.12079E-01    0.00000E+00   -0.14867E-01    0.56979E-09    0.38921E-07    0.24459E-09
  4651    0.42882E+00    0.12041E-01    0.00000E+00   -0.14716E-01    0.56960E-09    0.38927E-07    0.24471E-09
  4652    0.42735E+00    0.12003E-01    0.00000E+00   -0.14568E-01    0.56940E-09    0.38930E-07    0.24480E-09
  4653    0.42587E+00    0.11967E-01    0.00000E+00   -0.14420E-01    0.56920E-09    0.38930E-07    0.24488E-09
  4654    0.42439E+00    0.11931E-01    0.00000E+00   -0.14273E-01    0.56901E-09    0.38927E-07    0.24493E-09
  4655    0.42292E+00    0.11896E-01    0.00000E+00   -0.14127E-01    0.56881E-09    0.38921E-07    0.24496E-09
  4656    0.42144E+00    0.11860E-01    0.00000E+00   -0.13983E-01    0.56861E-09    0.38912E-07    0.24498E-09
  4657    0.41996E+00    0.11826E-01    0.00000E+00   -0.13840E-01    0.56842E-09    0.38900E-07    0.24497E-09
  4658    0.41848E+00    0.11791E-01    0.00000E+00   -0.13698E-01    0.56822E-09    0.38886E-07    0.24494E-09
  4659    0.41700E+00    0.11758E-01    0.00000E+00   -0.13556E-01    0.56803E-09    0.38869E-07    0.24489E-09
  4660    0.41551E+00    0.11725E-01    0.00000E+00   -0.13417E-01    0.56783E-09    0.38849E-07    0.24483E-09
  4661    0.41403E+00    0.11693E-01    0.00000E+00   -0.13278E-01    0.56764E-09    0.38827E-07    0.24474E-09
  4662    0.41254E+00    0.11661E-01    0.00000E+00   -0.13141E-01    0.56744E-09    0.38802E-07    0.24463E-09
  4663    0.41105E+00    0.11631E-01    0.00000E+00   -0.13004E-01    0.56724E-09    0.38776E-07    0.24450E-09
  4664    0.40956E+00    0.11599E-01    0.00000E+00   -0.12870E-01    0.56705E-09    0.38747E-07    0.24436E-09
  4665    0.40808E+00    0.11569E-01    0.00000E+00   -0.12737E-01    0.56685E-09    0.38716E-07    0.24419E-09
